Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,19823,2022-02-24,-0.149068326,-0.08042291,-0.091195398,21,100
Market-Adjusted Model,19824,2022-02-24,0.1974110488,0.2735754381,0.2552839774,21,100
Market-Adjusted Model,19825,2022-02-24,0.3043478072,0.3512727133,0.3622207357,21,100
Market-Adjusted Model,19826,2022-02-24,9.885737E-11,0.0567102926,0.0578729286,21,100
Market-Adjusted Model,19827,2022-02-24,0.0010121691,0.057718316,0.0588850976,21,100
Market-Adjusted Model,19828,2022-02-24,-0.0713265,-0.014658073,-0.013453571,21,100
Market-Adjusted Model,19830,2022-02-24,-0.024271806,0.0781373413,0.0336011229,21,100
Market-Adjusted Model,19831,2022-02-24,0.0524475193,0.1542689453,0.1103204479,21,100
Market-Adjusted Model,19832,2022-02-24,-0.331818184,-0.327595176,-0.273945255,21,100
Market-Adjusted Model,19833,2022-02-24,-0.03906247,0.0369586101,0.0188104585,21,100
Market-Adjusted Model,19835,2022-02-24,-0.221544733,-0.115866763,-0.163671804,21,100
Market-Adjusted Model,19837,2022-02-24,-0.016023806,0.0588454508,0.0418491228,21,100
Market-Adjusted Model,19838,2022-02-24,-0.054495936,0.025155018,0.0033769929,21,100
Market-Adjusted Model,19839,2022-02-24,-0.350515474,-0.288964609,-0.292642546,21,100
Market-Adjusted Model,19840,2022-02-24,-0.204774757,-0.159713843,-0.146901829,21,100
Market-Adjusted Model,19841,2022-02-24,-0.08969658,-0.031014881,-0.031823652,21,100
Market-Adjusted Model,19842,2022-02-24,-0.056560084,0.0017762431,0.0013128449,21,100
Market-Adjusted Model,19843,2022-02-24,-0.143529364,-0.074373398,-0.085656435,21,100
Market-Adjusted Model,19846,2022-02-24,-0.146153807,-0.045492967,-0.088280879,21,100
Market-Adjusted Model,19847,2022-02-24,-0.177835063,-0.113958732,-0.119962135,21,100
Market-Adjusted Model,19848,2022-02-24,0.0132013741,0.0733259097,0.0710743026,21,100
Market-Adjusted Model,19849,2022-02-24,0.3767441615,0.4311766419,0.43461709,21,100
Market-Adjusted Model,19850,2022-02-24,-0.052069406,0.02238303,0.0058035223,21,100
Market-Adjusted Model,19851,2022-02-24,0.1229508005,0.2342614088,0.180823729,21,100
Market-Adjusted Model,19854,2022-02-24,0.0136019791,0.0740491199,0.0714749076,21,100
Market-Adjusted Model,19855,2022-02-24,-0.076578542,-0.019987654,-0.018705614,21,100
Market-Adjusted Model,19856,2022-02-24,-0.063070143,0.0018004756,-0.005197214,21,100
Market-Adjusted Model,19857,2022-02-24,0.0046368177,0.0308507728,0.0320797845,13,100
Market-Adjusted Model,19858,2022-02-24,0.0268096233,0.0872091641,0.0846825518,21,100
Market-Adjusted Model,19859,2022-02-24,0.1095666622,0.199272452,0.1674395907,21,100
Market-Adjusted Model,19862,2022-02-24,-0.108695682,-0.021966914,-0.050822753,21,100
Market-Adjusted Model,19863,2022-02-24,-0.018807167,0.0379898037,0.0390657619,21,100
Market-Adjusted Model,19864,2022-02-24,-0.035185641,0.0218029635,0.0226872872,21,100
Market-Adjusted Model,19865,2022-02-24,-0.018534232,0.0383131126,0.0393386961,21,100
Market-Adjusted Model,19866,2022-02-24,-0.01271145,0.0439820059,0.0451614787,21,100
Market-Adjusted Model,19867,2022-02-24,0.0040733161,0.0607709886,0.0619462446,21,100
Market-Adjusted Model,19868,2022-02-24,-0.113999999,-0.053050081,-0.056127071,21,100
Market-Adjusted Model,19869,2022-02-24,-0.131475544,-0.073442689,-0.073602616,21,100
Market-Adjusted Model,19870,2022-02-24,-0.049943941,0.0082407733,0.0079289871,21,100
Market-Adjusted Model,19871,2022-02-24,-0.047010733,0.0099207717,0.0108621952,21,100
Market-Adjusted Model,19873,2022-02-24,-0.05306536,0.0028394132,0.0048075689,21,100
Market-Adjusted Model,19874,2022-02-24,-0.073227638,-0.018769552,-0.015354709,21,100
Market-Adjusted Model,19876,2022-02-24,-0.007670312,0.0490840134,0.0502026164,21,100
Market-Adjusted Model,19877,2022-02-24,-0.071635548,-0.013711709,-0.013762619,21,100
Market-Adjusted Model,19878,2022-02-24,-0.055643798,0.0019399844,0.002229131,21,100
Market-Adjusted Model,19880,2022-02-24,-0.071590397,0.0012288185,-0.013717468,21,100
Market-Adjusted Model,19881,2022-02-24,-0.104285741,-0.047180594,-0.046412812,21,100
Market-Adjusted Model,19882,2022-02-24,-0.023477509,0.0331305255,0.0343954195,21,100
Market-Adjusted Model,19883,2022-02-24,0.0080873034,0.0668234009,0.065960232,21,100
Market-Adjusted Model,19884,2022-02-24,0.0968659637,0.1521694084,0.1547388922,21,100
Market-Adjusted Model,19885,2022-02-24,-0.102897825,-0.044757165,-0.045024897,21,100
Market-Adjusted Model,19886,2022-02-24,-0.000989047,0.0557642195,0.056883881,21,100
Market-Adjusted Model,19889,2022-02-24,-0.036436933,0.0207727501,0.0214359951,21,100
Market-Adjusted Model,19890,2022-02-24,-0.024205302,0.0326119318,0.0336676266,21,100
Market-Adjusted Model,19892,2022-02-24,-0.404761916,-0.430604071,-0.346888988,21,100
Market-Adjusted Model,19893,2022-02-24,-0.29400001,-0.244832312,-0.236127081,21,100
Market-Adjusted Model,19894,2022-02-24,0.3826086682,0.4005642689,0.4404815967,21,100
Market-Adjusted Model,19897,2022-02-24,0.2179487487,0.2728846738,0.2758216772,21,100
Market-Adjusted Model,19898,2022-02-24,-0.151537315,-0.098648629,-0.093664387,21,100
Market-Adjusted Model,19899,2022-02-24,-0.217712226,-0.154727618,-0.159839298,21,100
Market-Adjusted Model,19900,2022-02-24,-0.052522455,0.0050294142,0.0053504734,21,100
Market-Adjusted Model,19901,2022-02-24,-0.042282285,0.0154771089,0.0155906435,21,100
Market-Adjusted Model,19902,2022-02-24,-0.031861441,0.0252422185,0.026011487,21,100
Market-Adjusted Model,19903,2022-02-24,-0.021163155,0.0355697702,0.036709773,21,100
Market-Adjusted Model,19904,2022-02-24,-0.020939082,0.0386638498,0.0369338463,21,100
Market-Adjusted Model,19905,2022-02-24,-0.171424274,-0.12361952,-0.113551346,21,100
Market-Adjusted Model,19906,2022-02-24,-0.003896285,0.0528034645,0.0539766433,21,100
Market-Adjusted Model,19907,2022-02-24,-0.043794133,0.013224813,0.0140787955,21,100
Market-Adjusted Model,19910,2022-02-24,0.22499997,0.291943824,0.2828728985,21,100
Market-Adjusted Model,19912,2022-02-24,-0.021052605,0.0773659185,0.0368203237,21,100
Market-Adjusted Model,19913,2022-02-24,-0.025730378,0.0231528888,0.0234029514,11,100
Market-Adjusted Model,19914,2022-02-24,0.0223331105,0.0730500144,0.0714664395,11,100
Market-Adjusted Model,19915,2022-02-24,-0.103460896,-0.048378849,-0.045587968,21,100
Market-Adjusted Model,19918,2022-02-24,-0.353780316,-0.348838245,-0.295907388,21,100
Market-Adjusted Model,19919,2022-02-24,-0.236159191,-0.151873511,-0.178286262,21,100
Market-Adjusted Model,19920,2022-02-24,0.0020304064,0.0587350321,0.0599033349,21,100
Market-Adjusted Model,19921,2022-02-24,-0.014275108,0.0424117374,0.0435978206,21,100
Market-Adjusted Model,19922,2022-02-24,-0.011006315,0.0505007612,0.0468666135,21,100
Market-Adjusted Model,19923,2022-02-24,-0.057209096,0.0011175769,0.0006638325,21,100
Market-Adjusted Model,19926,2022-02-24,-0.010370601,0.0489669414,0.0475023274,21,100
Market-Adjusted Model,19927,2022-02-24,-0.020452055,0.0446844859,0.0374208737,21,100
Market-Adjusted Model,19928,2022-02-24,-0.045714318,0.0430919355,0.0121586104,21,100
Market-Adjusted Model,19929,2022-02-24,-1.98389E-10,0.0567213968,0.0578729283,21,100
Market-Adjusted Model,19930,2022-02-24,0.111770539,0.1698106745,0.1696434675,21,100
Market-Adjusted Model,19935,2022-02-24,-0.295116793,-0.270109029,-0.237243865,21,100
Market-Adjusted Model,19936,2022-02-24,0.00201821,0.0587222832,0.0598911385,21,100
Market-Adjusted Model,19937,2022-02-24,0.0428643682,0.1088170035,0.1007372967,21,100
Market-Adjusted Model,19938,2022-02-24,-0.081525541,-0.01769462,-0.023652613,21,100
Market-Adjusted Model,19939,2022-02-24,-0.116788289,-0.049101763,-0.05891536,21,100
Market-Adjusted Model,19942,2022-02-24,-0.078658218,-0.019085777,-0.02078529,21,100
Market-Adjusted Model,19943,2022-02-24,0.0970038968,0.1738398851,0.1548768253,21,100
Market-Adjusted Model,19944,2022-02-24,-0.095940952,-0.01567166,-0.038068023,21,100
Market-Adjusted Model,19945,2022-02-24,-0.146805671,-0.087191384,-0.088932743,21,100
Market-Adjusted Model,19946,2022-02-24,-0.019838317,0.0392303191,0.0380346112,21,100
Market-Adjusted Model,19947,2022-02-24,-0.036166421,0.0759139523,0.0217065077,21,100
Market-Adjusted Model,19948,2022-02-24,-0.379403817,-0.384598581,-0.321530888,21,100
Market-Adjusted Model,19949,2022-02-24,0.0010183535,0.0578336227,0.058891282,21,100
Market-Adjusted Model,19950,2022-02-24,-0.245689663,-0.180230545,-0.187816735,21,100
Market-Adjusted Model,19951,2022-02-24,0.0019940637,0.0437940617,0.0446089202,14,100
Market-Adjusted Model,19952,2022-02-24,0.0232557902,0.1267841169,0.0811287188,21,100
Market-Adjusted Model,19953,2022-02-24,0.0238196265,0.1083796832,0.081692555,21,100
Market-Adjusted Model,19954,2022-02-24,-0.137795247,-0.05660789,-0.079922319,21,100
Market-Adjusted Model,19955,2022-02-24,-0.44444445,-0.391978358,-0.386571522,21,100
Market-Adjusted Model,19956,2022-02-24,-0.165745831,-0.107587578,-0.107872903,21,100
Market-Adjusted Model,19957,2022-02-24,0.1368861222,0.2011526095,0.1947590507,21,100
Market-Adjusted Model,19958,2022-02-24,-0.231517482,-0.177131949,-0.173644554,21,100
Market-Adjusted Model,19961,2022-02-24,-0.091944393,-0.03598516,-0.034071465,21,100
Market-Adjusted Model,19962,2022-02-24,-0.282962938,-0.256029502,-0.22509001,21,100
Market-Adjusted Model,19964,2022-02-24,0.0010173173,0.0577464607,0.0588902459,21,100
Market-Adjusted Model,19965,2022-02-24,-0.118942727,-0.051465402,-0.061069799,21,100
Market-Adjusted Model,19966,2022-02-24,0.0045454623,0.0612648766,0.0624183908,21,100
Market-Adjusted Model,19969,2022-02-24,-0.470223351,-0.507720831,-0.412350423,21,100
Market-Adjusted Model,19970,2022-02-24,-0.31081083,-0.269759157,-0.252937901,21,100
Market-Adjusted Model,19973,2022-02-24,2.3930455E-9,0.0932820732,0.0578729309,21,100
Market-Adjusted Model,19974,2022-02-24,-0.206540088,-0.091193162,-0.148667159,21,100
Market-Adjusted Model,19978,2022-02-24,0.0009960388,0.05773021,0.0588689673,21,100
Market-Adjusted Model,19979,2022-02-24,-0.198272767,-0.151648544,-0.140399838,21,100
Market-Adjusted Model,19980,2022-02-24,-0.405206936,-0.406765578,-0.347334007,21,100
Market-Adjusted Model,19981,2022-02-24,-0.371134021,-0.368908482,-0.313261092,21,100
Market-Adjusted Model,19982,2022-02-24,-0.264594378,-0.216508003,-0.206721449,21,100
Market-Adjusted Model,19985,2022-02-24,0.0207792633,0.1040280282,0.0786521919,21,100
Market-Adjusted Model,19986,2022-02-24,-0.014771039,0.0552197957,0.0431018894,21,100
Market-Adjusted Model,19987,2022-02-24,-0.086753372,-0.028528155,-0.028880444,21,100
Market-Adjusted Model,19988,2022-02-24,-0.077568746,-0.019338023,-0.019695817,21,100
Market-Adjusted Model,19989,2022-02-24,0.0869242253,0.1483584679,0.1447971538,21,100
Market-Adjusted Model,19993,2022-02-24,-0.117391297,-0.0481609,-0.059518369,21,100
Market-Adjusted Model,19994,2022-02-24,-0.125468178,-0.060138905,-0.067595249,21,100
Market-Adjusted Model,19995,2022-02-24,0.0914881235,0.169215047,0.149361052,21,100
Market-Adjusted Model,19996,2022-02-24,-0.072789693,-0.012103586,-0.014916764,21,100
Market-Adjusted Model,19997,2022-02-24,-0.129629668,-0.068160675,-0.071756739,21,100
Market-Adjusted Model,19998,2022-02-24,-0.029467102,0.0293731279,0.0284058262,21,100
Market-Adjusted Model,19999,2022-02-24,0.0657894838,0.1399502441,0.1236624123,21,100
Market-Adjusted Model,20053,2022-02-24,-0.105689532,-0.043248926,-0.047816603,21,100
Market-Adjusted Model,20057,2022-02-24,-0.329513523,-0.300366366,-0.271640594,21,100
Market-Adjusted Model,20058,2022-02-24,-0.108365046,-0.01496923,-0.050492117,21,100
Market-Adjusted Model,20059,2022-02-24,0.3645942918,0.3857664845,0.4224672203,21,100
Market-Adjusted Model,20062,2022-02-24,-0.102409597,-0.03964352,-0.044536668,21,100
Market-Adjusted Model,20063,2022-02-24,-0.09227971,-0.035091093,-0.034406781,21,100
Market-Adjusted Model,20064,2022-02-24,-0.010059496,0.0550117036,0.0478134322,21,100
Market-Adjusted Model,20065,2022-02-24,-0.038280064,0.0217760187,0.0195928648,21,100
Market-Adjusted Model,20066,2022-02-24,-0.096129196,-0.038138165,-0.038256267,21,100
Market-Adjusted Model,20067,2022-02-24,-0.224237443,-0.168937065,-0.166364515,21,100
Market-Adjusted Model,20068,2022-02-24,0.0140562589,0.0711025021,0.0719291875,21,100
Market-Adjusted Model,20069,2022-02-24,0.0070778259,0.0640543981,0.0649507544,21,100
Market-Adjusted Model,20070,2022-02-24,0.0225640923,0.0794059645,0.0804370208,21,100
Market-Adjusted Model,20071,2022-02-24,-0.144793928,-0.09311986,-0.086921,21,100
Market-Adjusted Model,20072,2022-02-24,0.3524861415,0.3805221682,0.41035907,21,100
Market-Adjusted Model,20073,2022-02-24,-0.050588615,0.0073373313,0.0072843133,21,100
Market-Adjusted Model,20074,2022-02-24,-0.079697686,-0.023375392,-0.021824757,21,100
Market-Adjusted Model,20075,2022-02-24,-0.11468327,-0.051905024,-0.056810341,21,100
Market-Adjusted Model,20077,2022-02-24,-0.149647359,-0.09756667,-0.091774431,21,100
Market-Adjusted Model,20078,2022-02-24,0.0020324698,0.058736074,0.0599053983,21,100
Market-Adjusted Model,20081,2022-02-24,0.0020346347,0.0587480949,0.0599075632,21,100
Market-Adjusted Model,20082,2022-02-24,-0.325942394,-0.318431963,-0.268069466,21,100
Market-Adjusted Model,20083,2022-02-24,0.0050555345,0.0617585336,0.062928463,21,100
Market-Adjusted Model,20084,2022-02-24,0.0079260776,0.0695041404,0.0657990061,21,100
Market-Adjusted Model,20085,2022-02-24,-0.017831182,0.0389215016,0.0400417468,21,100
Market-Adjusted Model,20086,2022-02-24,-0.011034555,0.0486068021,0.046838374,21,100
Market-Adjusted Model,20089,2022-02-24,-0.07762553,-0.01956267,-0.019752601,21,100
Market-Adjusted Model,20090,2022-02-24,-0.031224179,0.0264585235,0.026648749,21,100
Market-Adjusted Model,20091,2022-02-24,-0.066941815,-0.007898833,-0.009068886,21,100
Market-Adjusted Model,20092,2022-02-24,-0.055642705,0.0022907092,0.0022302235,21,100
Market-Adjusted Model,20093,2022-02-24,-0.0406007,0.0165342297,0.0172722282,21,100
Market-Adjusted Model,20094,2022-02-24,-0.322259148,-0.312132604,-0.264386219,21,100
Market-Adjusted Model,20097,2022-02-24,-0.10714287,-0.038791532,-0.049269942,21,100
Market-Adjusted Model,20098,2022-02-24,0.0005075289,0.0572209188,0.0583804575,21,100
Market-Adjusted Model,20099,2022-02-24,-0.049308502,0.0067916689,0.0085644263,21,100
Market-Adjusted Model,20100,2022-02-24,-0.033098251,0.023415926,0.0247746777,21,100
Market-Adjusted Model,20101,2022-02-24,0.2096774107,0.3015860193,0.2675503392,21,100
Market-Adjusted Model,20102,2022-02-24,-0.033521865,0.0255181342,0.0243510632,21,100
Market-Adjusted Model,20103,2022-02-24,-0.019614464,0.0390609363,0.038258465,21,100
Market-Adjusted Model,20104,2022-02-24,-0.053681578,0.0040783999,0.0041913509,21,100
Market-Adjusted Model,20105,2022-02-24,-0.05708989,-0.000404322,0.0007830382,21,100
Market-Adjusted Model,20107,2022-02-24,0.0427962722,0.1005166586,0.1006692008,21,100
Market-Adjusted Model,20110,2022-02-24,-0.041087635,0.0202858369,0.0167852932,21,100
Market-Adjusted Model,20111,2022-02-24,0.0253123971,0.0824411557,0.0831853256,21,100
Market-Adjusted Model,20112,2022-02-24,-0.499866693,-0.495225665,-0.441993765,21,100
Market-Adjusted Model,20113,2022-02-24,0.0010617277,0.0577877845,0.0589346562,21,100
Market-Adjusted Model,20114,2022-02-24,2.040417E-10,0.056710741,0.0578729287,21,100
Market-Adjusted Model,20115,2022-02-24,-0.11845731,-0.045185259,-0.060584382,21,100
Market-Adjusted Model,20117,2022-02-24,-0.17336622,-0.122090112,-0.115493291,21,100
Market-Adjusted Model,20118,2022-02-24,0.0040691722,0.0607701705,0.0619421007,21,100
Market-Adjusted Model,20120,2022-02-24,0.1845238121,0.2308985872,0.2423967406,21,100
Market-Adjusted Model,20121,2022-02-24,0.0010151547,0.0577225701,0.0588880832,21,100
Market-Adjusted Model,20122,2022-02-24,-0.002022291,0.0546976096,0.0558506378,21,100
Market-Adjusted Model,20126,2022-02-24,0.0193547732,0.1336772325,0.0772277017,21,100
Market-Adjusted Model,20127,2022-02-24,0.0010151548,0.0577244213,0.0588880833,21,100
Market-Adjusted Model,20128,2022-02-24,-0.09037328,0.0058863747,-0.032500351,21,100
Market-Adjusted Model,20129,2022-02-24,-0.002026292,0.0547076118,0.0558466364,21,100
Market-Adjusted Model,20130,2022-02-24,-0.107438004,-0.04495162,-0.049565076,21,100
Market-Adjusted Model,20131,2022-02-24,0.0005078838,0.057224669,0.0583808123,21,100
Market-Adjusted Model,20134,2022-02-24,-0.145491808,-0.077053854,-0.08761888,21,100
Market-Adjusted Model,20135,2022-02-24,-0.248520749,-0.193954619,-0.190647821,21,100
Market-Adjusted Model,20136,2022-02-24,-0.104738227,-0.030015531,-0.046865299,21,100
Market-Adjusted Model,20137,2022-02-24,0.063636335,0.1417531517,0.1215092635,21,100
Market-Adjusted Model,20138,2022-02-24,-0.205988044,-0.154874844,-0.148115116,21,100
Market-Adjusted Model,20139,2022-02-24,-0.061992631,-0.004518029,-0.004119702,21,100
Market-Adjusted Model,20142,2022-02-24,0.3064515701,0.3575061175,0.3643244986,21,100
Market-Adjusted Model,20143,2022-02-24,0.0014637995,0.0581748411,0.059336728,21,100
Market-Adjusted Model,20144,2022-02-24,-0.27383967,-0.24955151,-0.215966741,21,100
Market-Adjusted Model,20145,2022-02-24,-0.093749973,-0.025941522,-0.035877044,21,100
Market-Adjusted Model,20146,2022-02-24,-0.13326256,-0.08158621,-0.075389632,21,100
Market-Adjusted Model,20147,2022-02-24,0.0586080528,0.1542347657,0.1164809813,21,100
Market-Adjusted Model,20148,2022-02-24,0.0010183533,0.0577258854,0.0588912818,21,100
Market-Adjusted Model,20149,2022-02-24,-0.314070794,-0.298208499,-0.256197866,21,100
Market-Adjusted Model,20150,2022-02-24,-0.289230786,-0.272687078,-0.231357857,21,100
Market-Adjusted Model,20151,2022-02-24,-0.053266336,0.0054851315,0.0046065925,21,100
Market-Adjusted Model,20152,2022-02-24,0.0035805469,0.0602867844,0.0614534754,21,100
Market-Adjusted Model,20153,2022-02-24,0.1817192851,0.2338815093,0.2395922136,21,100
Market-Adjusted Model,20154,2022-02-24,-0.351063813,-0.335648826,-0.293190885,21,100
Market-Adjusted Model,20155,2022-02-24,-0.449943792,-0.489476908,-0.392070864,21,100
Market-Adjusted Model,20156,2022-02-24,0.0019940638,0.0586999913,0.0598669923,21,100
Market-Adjusted Model,20157,2022-02-24,-0.431545233,-0.477358175,-0.373672305,21,100
Market-Adjusted Model,20158,2022-02-24,0.0017540479,0.0584743465,0.0596269764,21,100
Market-Adjusted Model,20161,2022-02-24,0.1060699909,0.1683287727,0.1639429194,21,100
Market-Adjusted Model,20162,2022-02-24,-0.456674456,-0.522250957,-0.428745454,12,100
Market-Adjusted Model,20163,2022-02-24,-0.448818904,-0.119823216,-0.390945976,21,100
Market-Adjusted Model,20164,2022-02-24,-0.373750024,-0.378055682,-0.315877095,21,100
Market-Adjusted Model,20166,2022-02-24,0.0015098483,0.0582119442,0.0593827768,21,100
Market-Adjusted Model,20169,2022-02-24,-0.401766029,-0.39565717,-0.343893101,21,100
Market-Adjusted Model,20171,2022-02-24,-0.124542104,-0.023746174,-0.066669175,21,100
Market-Adjusted Model,20172,2022-02-24,0.0403433694,0.1057411346,0.098216298,21,100
Market-Adjusted Model,20173,2022-02-24,-0.067234846,0.02511396,-0.009361918,21,100
Market-Adjusted Model,20178,2022-02-24,-0.126873178,-0.052079439,-0.069000249,21,100
Market-Adjusted Model,20179,2022-02-24,-0.1043771,0.0856897909,-0.046504172,21,100
Market-Adjusted Model,20180,2022-02-24,0.3291666445,0.380095859,0.3870395731,21,100
Market-Adjusted Model,20181,2022-02-24,0.3275361979,0.4010253153,0.3854091265,21,100
Market-Adjusted Model,20186,2022-02-24,-0.130009772,-0.053661766,-0.072136844,21,100
